user_id,item_id,rating_real
AF5ABPIW5ZBWJG3MWE6XCQ3372KQ,B00B8A9I90,5.0
AFKBEIMBSUEPVGMCRFTKJH4CPAWA,B006FDAHZ4,5.0
AF2E3BQTS6DKVPPIWDDAT4T7QW7Q,B006GRNYFE,4.0
AG3NZ6X4Q63UQNB7EZPUDYJYUMVA,B00H5FJ5Z4,5.0
AHN5HEFB4RY3BGCVFLXJFUHXTKXA,B07XJZ3PSS,5.0
AES7OMRAT2A2G74UWCW3V3CY2ZTQ,B010MHAEGA,5.0
AFJEVFV26A6AHFH2CDHIEBMTGNRA,B00CMHMB6A,4.0
AGPVTL54MR5T67O3ZJHRKZWOMBUQ,B07QNKVR3N,5.0
AGVGITZMDI2II3J2AG6ICWMGAEWQ,B00MSR5EJA,3.0
AFKPJ4Q7LY6HBFEZSGG4PALM4G4A,B00T3DNKIE,5.0
AFMWJ65IPX7LYB4EQJCCS4GWUBKQ,B00SI0B73S,5.0
AGIGCHNCHUFPFREJQ4NUNT4CYXMQ,B07Q5TL9SQ,4.0
AH5VIKJPDGZBPL2TTITPCKJHEVCQ,B06Y5PSTB5,5.0
AFVGJBPRCY3YGHTDUFXA6EIUNPGQ,B00A1AXDIA,5.0
AGTPPUTXA2BNINY5WKTXGSB3T23Q,B015L78KRQ,5.0
AGUWR3HTKMLOS4XQVQ4HPTH7KBYQ,B00F66O5AO,5.0
AFPNM3R4FH37MWD3B73KMZ6SGC2A,B07WQHHQGM,5.0
AER5F3WQK2A7DWTEDIMJUYFMBVDQ,B00YQDQ470,3.0
AEDPBBNNWOXXVI3UUZWRNJUAFESQ,B07DTB52HJ,5.0
AGCOEAXRVP4INSUOFG43UOMSPZQQ,B07Y8252TG,5.0
AFRVXFTY7Q6OE2K6PEH3CB4YAKTA,B08HJDG47W,5.0
AHYXDIYGIRGZHTZN3E6AC4BLRKLA,B00F240FDG,5.0
AHNJV2R7XFL2D7FC2A6MI72MGLXA,B01MU83579,5.0
AG5ZYIVMGZON6O7MWGA2QAFWG5LQ,B003JFJHTS,5.0
AEULXURQBMT4TAPSSQSU6GGEIJKQ,B01MQSGA26,5.0
AGBFUGAM2QK537OEJZZ3WLYRFYIQ,B07MV8SWZF,5.0
AGMRZKV3OH72EB4L3YU4URQJTSQA,B08PW1Z5NN,5.0
AFJWJN2UETO3IH5ZKF5H77CSARAQ,B08T84VZS6,5.0
AFSTPEH5I45PLJGNEQNP7UAA3VXA,B0055X0OLM,4.0
AFTNKX7BM5NHQCUYXQP37U7WKT5A,B01M25GTIM,5.0
AE5Z66K3J6OXY67FXFAGF56CBY5Q,B00PHZKM92,4.0
AFDX6GD5BPCKBHVFVUEUHGVCLVUA,B07RNZ25C5,5.0
AEZHKYHPT5GACUXWIAQI55IFBJSQ,B006ROK1UM,5.0
AF5AZBLQW5DJ4CSUKZMWY6CO4XTQ,B081MXH4MQ,4.0
AG4BIUOQ3RRBCE4DTNZZM5Y5S7MQ,B00SI0B74M,5.0
AHW4HNFLNSDDPUMY2NKXJDXWT3MA,B07Q8FD47T,5.0
AFMMOKUB6Q4WOQDR4KZ53AQIHFVA,B004HB1W82,4.0
AHNRQPYEH4ORFNEEM7MNLM73VWTQ,B00OQGJBUY,5.0
AHJ3J6Y6FHGE4FYBBNBILVL3XDXA,B001NLKXK2,4.0
AFJFTRFOIAVC47BCRXMQYID4LGCQ,B015Q7VCMG,5.0
AHKSAEZGYZF442CTPN35VH6JFRBA,B07F7QQGZ9,5.0
AFNG4HEEZPKWNU7I4ECSNQSOYEBA,B0183KJZE0,4.0
AG5UOUAZXADIC7WTKOXXJZUUKNAQ,B0089UCP88,5.0
AE3VGZ24QJ6RN55WSB5FZE6GMQIA,B00FEVBUPE,2.0
AEPCVNUVTA3NS4G6LBXCGHZGHSRQ,B004QX076Y,4.0
AH72BB4NUYYTCP4NNTNJK5JAPVTA,B00U6IQF82,4.0
AEBHENQ42LLUWI7YW4W3ZACFQSIQ,B00ZGEWUWQ,5.0
AFPBHM53NPY6AZUTUFCKX3UDSGOQ,B00FUZPQZY,4.0
AGYS7K2R6GHIQJKNA6ZNYABLU5HQ,B00UA53KWK,5.0
AHVPBN6JASYQO4ALZFG4SYKHK3FQ,B00DPM7RJW,5.0
AHOOOCMAAI7WO67XCEBOXNYD7YQQ,B074W2BM34,5.0
AGKTYU5VMIUS2FRAF7GHJYU6PWQA,B00OZP5VRS,4.0
AEG73BQ3UC5GH2E7U2YEK3HU4XSQ,B075818VDG,5.0
AGEGKNOOUNFCYZETRGB5HQ6R6BIQ,B07NYF37JC,5.0
AHLLHCWIWVJB6TIHMYH3TQBIRCQA,B013D669UC,5.0
AHSDJ25PCW2HZH2V7ME7NZLURBTA,B01H9DSUAW,4.0
AEZ2J3NC5556NFZVGS7QFFX74CDA,B01AJR0OLS,5.0
AH2UQ2VE4ILGMMTC73RJLE6VLJMQ,B00BK9NG2O,5.0
AGKKAUGBVQPAX4G6KHINQYHIFGUA,B072V27QMZ,5.0
AHDFZX7NYTO7XY35VCANLRWLGTDA,B007ZDKDJI,5.0
AEPQ6LOIXL5SFLTYC2D2VQFWV6CA,B0083P8EZM,5.0
AFRDMCNMJSAOCGT46KTQFNIF5H3Q,B01E9O855O,4.0
AFLPKENS6KN6A5HUQD3FMQCRXGIQ,B000GCFG7E,5.0
AFRZTLGDNJCS55PK4KWBLUDQIB7Q,B00HRIDFVO,3.0
AH5VB4ZBARTKJPZDV5Z5WU7GK25A,B00C7SKV1G,5.0
AFTUKJ5SJTVL3FZI5XTML6M3LNOA,B00B5J4TKC,5.0
AEZEM56DKTXKYBAF3P2YWB26WJVQ,B00CO7FLJM,4.0
AF4R4PPWTB45QQ5QZRGJVDQFLAGQ,B0180YBIYY,5.0
AHHKJXDM3UGMNQBUKQM64ZDT4YPA,B00M9WCUOQ,5.0
AF2XHEY7IKPC2WRFOKH3IRQHUF3A,B01KI00WYU,5.0
AEVBUKSNNIGEXF7KUXHG2M5P3OTA,B00HB62MC0,5.0
AHN3QDGMTZVQWT4GB6J2GE6FLCKQ,B07LGD67ZZ,5.0
AEN6SENP2G76J7FEDAAVXTDFLYNA,B01E91IBAQ,5.0
AHUE6Y2H6GEOU62XISJQ7O6WSBGQ,B000FC1MBO,4.0
AFZ7BSUHLTLZXQIZL7YV5W3VWXQA,B00LXRJICK,5.0
AG7GTPZXG7QZ3ZGTPPW6GVKOF2GA,B001NLL6QW,5.0
AGPBIDVBCCKF65HXH27XK3DZA4AA,B08BYCWK6T,5.0
AEQ7DACOMWUEEQAAWTB77P2KKXLA,B072F3MYRH,3.0
AEQM4HGST35V3SRW267Q3BYK2XRQ,B07P2VZ6ZL,5.0
AEK5QSEW657BIVFDHIS7RBDKPFGA,B00C5R7GIA,5.0
AGTMANTL2ICXKP7JMAUDK2C3PVBQ,B012TZEMRU,4.0
AHGRD77HGWTQKZCLGCSJKLJCEPWA,B07CRDZYBR,4.0
AHL6GOIWDTTV25AODOVLUHXGK5UA,B009LKJZWY,5.0
AFBIVPCP62YDMPK76MGD3YXOFH4A,B07MYLK9FP,5.0
AFMBXTGWFJVX666RWOJWJ2CHUGCQ,B003B02P9U,3.0
AFRZTLGDNJCS55PK4KWBLUDQIB7Q,B00NY7FB6O,5.0
AGWIUIGRB3IQD27XCODEGCE6WVMA,B006R7W2JM,5.0
AE7K5WF7YN5RLKDPG3F53DG7ZOXA,B01MSICPW3,5.0
AGWDE2P4YINK4ZNKDK2NJP7WK6VQ,B00D7Z4GQY,5.0
AHBWIO7ZQ2ZSPCSCCFOHNRSN7QMQ,B008WA9QAU,5.0
AE2TKZXSOJZ6CKWSAOASJZENDL3Q,B009NFHF0Q,5.0
AFSQ5CZZIDDHTYE4FSKUDFCQWYGA,B00CRMX26I,4.0
AG4CIVLU7D4JXEZCBAS7M5KNBZYQ,B000FC2L1E,5.0
AGLZWPOCR3IDPUU6JBSFDKZKR54A,B01MRXR9S2,4.0
AFQQNJWL6KDRBRVXBEECMQNAIEDQ,B006ROK1UM,3.0
AEVAJGHYWGUQVBNE7IX7YG7KWREA,B002VBV1R2,5.0
AED2ACHFDM5NPZSW3LXN6GENVEZQ,B00ELN0KB6,3.0
AFFS5NODWAIWPJHFL66NUETPF4UQ,B088FF4S7Q,5.0
AHXJGSBN2ZPRPQNJY5GSR3TSZNJA,B014FVO6LS,3.0
AFFZOEBEXCWLGAZ35W2ZLUPS7Z4Q,B089XYQ8SH,5.0
AGAYHFUX4NRGPHBLJOFZ5BBA5WVA,B00CQC9O16,3.0
AEZQ4PRAOQQCAMIVC2AUFV2S4PHQ,B084HGL8J7,4.0
AF5AZBLQW5DJ4CSUKZMWY6CO4XTQ,B009PC2MW8,3.0
AENOPNVA4HE4IFZNYKKUFIDMQOZQ,B00HVF7OL0,1.0
AGW5RHGIB5NIDG4NTQ3BRJMYKYNQ,B07HF4KMQL,1.0
AEB6JZAH74DYIQFAZ6ERO6QOUIAA,B00XU6D9M2,4.0
AG7QFKNADMRMCFAUD7JXMGJISWLQ,B07CWSPSMX,5.0
AGF3WINL6FNSGYSUEIUPDLVRLTQA,B082WW397G,3.0
AGDOUHW3IGNEF6QNQ3CDOTJ3K76A,B00A6CNV08,5.0
AEMDLLIOAZSCYGBJXDSG6SJB22MQ,B01KI00WZE,3.0
AHAWSJLFUMISVQN4OACRO3AYXY3Q,B00H1294XO,5.0
AGOGCKY2N4MLGNPTUAV3G45OZLRQ,B08RYQDKP2,5.0
AFYDGMGVVAGUD4SNDEEKMGX5YLMA,B018SCGDWK,5.0
AGIKKYG4F5556I73JICVZWOATPUA,B07YBTCMPH,5.0
AGL7WQIDJGY5YNA56CL5NMN2E7NQ,B00BAXFECK,4.0
AHMPFXC5E7JZOMNFB3JSP27SWN2Q,B07N662525,3.0
AGJTLANVN3I7PVKN3EVOJ6KBRP4A,B016DRV64M,5.0
AF544MTH4CLWCJI6Z7CICZYFGMNA,B07QDNZ1V2,5.0
AGFO5YWCEEG6PFNGRULICXHOXIRA,B078GD3DRG,5.0
AHU2ELQWB2N2VOODFSRZQSGCCBPQ,B008RBTUSC,5.0
AHOOOCMAAI7WO67XCEBOXNYD7YQQ,B00R04MDAE,5.0
AHGKMW5HWTKY2SLJD7IMZX7GZP2A,B00TGF1K1I,5.0
AHIM42HTTH3GU6FWPQDTKNTEEWTA,B004MYFNIO,5.0
AHPRCOLYIU3QJKXITXJZ7MIQMT3Q,B076V3MZGT,4.0
AG4BGWBVRJU2C3BRXGWDDUK7NDAQ,B07YBTCMPH,5.0
AHXJGSBN2ZPRPQNJY5GSR3TSZNJA,B07HJYTRMD,5.0
AFYAADZDLZPSRELRRX7EJO6I62RQ,B009WQ9YMS,4.0
AFKMBJW3IWFSR4SYBWDUMSZPZWYQ,B008J4NKA6,3.0
AFSQ5CZZIDDHTYE4FSKUDFCQWYGA,B0026LTNFO,2.0
AFSGHXQHSWASV2HDKDYRAFIQF2DQ,B00G17419W,5.0
AGTESUYHBYTLPG3IDJXTVYIQUY4Q,B010MHAEGA,4.0
AG6GP6XMCA3UHYPKY7WWPONA6E2Q,B098YJJ4TQ,5.0
AGKR3IKQL3HYVWTQB6XQPPHYIYQA,B076CJX3YN,5.0
AGNZBGLZC2V6MH4TO7CFKPRSG5PQ,B0084VC2LC,5.0
AFWQJ6QM53U5QAN576XL2H2Y7GRQ,B08D2215RG,5.0
AHB6AGGPFZLKIA2HPZUHSYHSUYRQ,B00D7Z4GQY,5.0
AGJLOKROEFVS2772TYWCVXJIQOVA,B00C3342T2,3.0
AHUW7AAWUHPDW3QFMYBXZS2RKIFQ,B003Y5H8IK,4.0
AHN2XY2KQW3C4KLAXHZT2D4MBV7Q,B000QCS8TW,3.0
AF7ON5YRMAPI35K56TRM2644H2JQ,B00NERQRXK,3.0
AGEDKHEMYLT6TKYVTXGUIYDRDEMA,B00PMETHX0,5.0
AELJMNV7CNSINYOT5HDP2RWIX3WA,B01HBKAYMA,3.0
AGOGCKY2N4MLGNPTUAV3G45OZLRQ,B01M14UN1J,5.0
AHDZAKQG5UZPJOOMFIZXHBAPHPUQ,B011LSLI9G,4.0
AHHD5WVMPFTFQSUJ3LTGRS7K6JAA,B00ALY6PEK,5.0
AEZF7DN3R35LFFAYHTO74SIWGBSA,B005SZ171I,5.0
AHJ3HAPD3KA3AH3PZCNDQIRQE5QA,B01MCXUTIU,4.0
AH2AFLWCKAMIQUMEXQU4BDY3A5XQ,B00O5GWMMY,3.0
AHXKBUMCO3A4SHMYRFXMVLXULKIQ,B001ANSS5K,4.0
AHWTX7WI3JZXRXK2MBKPCJUUCMQA,B074W2BM34,5.0
AEAXHARNJHADO7BENEVTRVODLDAA,B00O5GWMMY,4.0
AGZEOQUOLXSAX43CAGMHYDXIBMUQ,B015VACH4U,5.0
AFRVXFTY7Q6OE2K6PEH3CB4YAKTA,B091N9KW8N,4.0
AHIJLRGUWPJ2A36UXT5DZHXBRPPA,B00C4MF3AY,5.0
AFLI6MCKCTCMIOTIN3AKWWZLH3SA,B074QNLKP9,5.0
AFUSEJUZGGET5AYCFTT5AAMUQM5A,B00AB859WK,3.0
AFBEX7UDSIX53LNP6OMX36P422QQ,B00ME0TBFE,5.0
AEN77IUJE2XER5NVYOLRQIK56EVA,B0014H32E4,5.0
AGJLWUDGMW3H5NB7S5OTZCHSKGEA,B005569HMG,5.0
AENILY6UCX6TZBTKGV6V4MH7COLQ,B085HCCP4W,5.0
AFNP4YKWKCWTHLPLJ7JEFIX6YYNQ,B00B7QMYZK,5.0
AEJBVZJNQWBOYP7L5KCVJVHS6OYA,B00J1QC2KK,5.0
AFIRLY2EG4PKQ6X2IDUZEFDZY67A,B009L2ZHH4,3.0
AFWMXSA4C5TS7KTYADY75YD5Q5SQ,B01KZOA32U,4.0
AE6NNDMULISIT62SQDFQGRPPDE3Q,B008476HBM,5.0
AFJLT4MSWKEXAG2KBDP26DLKBLCA,B01LP583ES,5.0
AH2CNXSK5EQ4YJBAUVKSWQRXEUNA,B0063VBFVI,3.0
AEQ7IW6BR3D5Y3JNV6DWPLC6UKZQ,B000S1LSAM,5.0
AHJTEZVCGQWPTIOGBQNFOBQJSGSA,B002LA0A8O,4.0
AEWKYQTTPYUSKMGFG6UYFZRJOGUA,B003F3PM7A,1.0
AHWYVYA47J3ELUZW7QX2TV5PZ7RA,B08Z74PMS2,5.0
AFBWNEX265Y3KROIVBZZYNYMSJ3Q,B004MYFNIO,4.0
AG36REN7WJIEDA7FT6CT2PVQPBMA,B00DGZIC24,5.0
AHZZ4WGEF7ALJBNKBRTUP5B5FDVQ,B00AKN94XQ,5.0
AFZWX7BMOLYDR2DHGWDBXQDGKNYA,B01G61PEBQ,5.0
AHOTJZZTW62YFJ6CQZMJM5KLZR6A,B01CXO4VRI,5.0
AG4ELVUDBHS5HRYEYCM4SLQF44DQ,B07MRJG5C9,4.0
AGYK3JB7UZHNXFED4M2FLMD4PTOQ,B00EMXBDMA,3.0
AECXXNKLZ7OG6OQUW6FWUP65L45Q,B00W22J6TU,5.0
AHPFRMIMOAZ2AWP2RD4MWLCHOFXA,B007P7ZW6S,5.0
AEIAE56SPDXNP3PTJRJ56ZLIDOMA,B08RD9LWNT,5.0
AG4R3DWV46HSLM6JW4N3QQMYMRYA,B073YTMMQS,2.0
AFX4MZUYYXGPCNYRBUCIJOB3ZKNQ,B08D2215RG,5.0
AG77ELWOO7PL3MPUIVLEYLNE3JIQ,B01LQ64660,4.0
AEXAQSQE2FQREMEJR2RKS2MNXG3A,B00D237QBS,5.0
AF7BLL2HD3AUEHNBCKY27X2KXBIQ_1,B074ZR3ZLM,3.0
AEJQMSR2ISYA5LWFRON2LAH3JORQ,B01AI1UUKA,5.0
AHHERWWZQNZ4QVR4YU6ETSGOH7JA,B07QMN2BYW,5.0
AHOXNI2TLF3WBYUEVUA4BRNITQWA,B00E40H4JC,3.0
AHBRX4QEUMUQG77A3PANLG6Q456Q,B01N664XZ4,4.0
AEVJHZKYAPTTN4OHPWXBUN65GWJA,B014005B72,5.0
AFJWJN2UETO3IH5ZKF5H77CSARAQ,B00ZGEWUWQ,5.0
AEQO3WEJBSMOLJ2LX74TA3WL7GEA,B00BEK6ZEA,5.0
AFILEB27DZZVUFBACEJLRHDGNEXQ,B009DRUP9C,5.0
AGCHWGPGSWAIOBOY2L2AJC46UZ7Q,B073RS5MS6,4.0
AHOCOSJFV6B4BASKJYELRELFALPQ,B00428LBDQ,5.0
AFWW2DAKCQ6IXEZTSDFJH4ST44EA,B007J4T2G8,5.0
AEY4UDDYYBPSYVNGCCZY4VOFADEQ,B004YDSL9Q,4.0
AFVO6GITGFU54L7NOPKUPIUXKCMQ,B0827CRPSJ,4.0
AHIF3OHOFV5QHH7GJIDLAZXOROYQ,B005LHQWD6,5.0
AFICRGPCQLDNX7ENYGTORCLELZ7A,B001NLL8LA,5.0
AFHMGJROL773PRVHGCHOV6MAC6OA,B005ZOBNOI,5.0
AGPFBNBJFTC5622FZLM2YKR5EYSQ,B00K0OI42W,5.0
AHZO7UYV2U6OF72HY3ECUKH3GNIA,B0083P8EZM,4.0
AFLZDR7ENABF2KILCQOI2UQUL47Q,B094JM3PDB,5.0
AHLTMJK2UXFLYMD7IT6OHVPEKGQQ,B00EOVJWR8,4.0
AEM3TQTUYQ6M4AB5ROC533YC7UWQ,B07MLR5WY6,5.0
AFBY3LHST6LUZEWY6ZF34UZBUTBA,B08WCT9W26,4.0
AEJWADKOXPMZCZAQVJI3NCCFDJ3Q,B000SEGUDE,4.0
AFUODK5WCUX7AXAYQY3JPKZZ3J5A,B082WW397G,5.0
AH3KOVKRR42LN5TBRGVD63IOUIRQ,B07PRXT94R,4.0
AHGKMW5HWTKY2SLJD7IMZX7GZP2A,B00GRFFRHS,5.0
AEQM4HGST35V3SRW267Q3BYK2XRQ,B084VPDL7Z,4.0
AGKDWOGDBLROW6FIH6EC754P4STA,B009WQ9YMS,5.0
AHD6PABLRSHUHFB7AEWRSBUY4UDA,B00NWS4AMQ,5.0
AEN6SENP2G76J7FEDAAVXTDFLYNA,B00A1AXDIA,4.0
AEMPIBIH4UPDXUU5QDCG37R4URUA,B00O2BKMWE,4.0
AGUBXDOUDJ2NPMM4DYZ3LT77JNVA,B07FSBSMKT,5.0
AETMHAYH6PF3FQA75UG7QK4WCETA,B003JFJHTS,5.0
AGTPPUTXA2BNINY5WKTXGSB3T23Q,B01FPJ0DFC,5.0
AG7CP6ZX6XKH372YMZDSUUVGIDGQ,B00G3L0ZTG,2.0
AH353JLMMZIGARXBE5K3AZ5H4EOQ,B00L6C313E,4.0
AHEEWYUFWGBYYHOD5CSDNNOFG6PA,B004CFA9RS,3.0
AHL4ROMSXJIYURYRTDIWYIRHNCOQ,B000FBJHZS,5.0
AHEEWYUFWGBYYHOD5CSDNNOFG6PA,B00HVKCMQC,3.0
AE2NNYGBYYXNB5SG5WFQ5IOVYM4Q,B0050KJGLO,4.0
AEYATGBKUXI6KNWRIHY7OIWKF5OQ,B00BOTU42A,4.0
AFIBVGIF34DLZNIOMBIWKTTDUL5A,B00K6N75LS,4.0
AE2XBLF5K2CGXFQBSV6Y733KO74Q,B015799982,4.0
AFW45BVZYS5Q7LQGVKRDK56USEKQ,B08C793YN4,4.0
AE627O7MDJ5N7N4UD534F7X5U76A,B013FS57KG,4.0
AFKJB3TKOWVMXPLH7XIJ3BFHLMPQ,B09BQCPBGZ,5.0
AGWDE2P4YINK4ZNKDK2NJP7WK6VQ,B004QZ9PLU,5.0
AFMWJ65IPX7LYB4EQJCCS4GWUBKQ,B09CNDV984,5.0
AEKQAGUPLJIKKP6XDH4PJW26CIFQ,B073Z34KFJ,5.0
AFTNN3YZFJQXXUT626KP355UVTQQ,B005WUVLAG,5.0
AHPYQMRLEUCO5N3PMHQJGOX6SUJQ,B000SEIK2S,4.0
AECBZ5DGHLKUSF22ZJNLROLXO4MQ,B0184ZLSN0,4.0
AGL7WQIDJGY5YNA56CL5NMN2E7NQ,B00MELK918,5.0
AEVMRF5RSZ2AYNTOFRJ4MY3UAMKQ,B06W2H7XVT,5.0
AHLTHLO7HBLUELXHVKRYD5ABOPNQ,B01CDDTGRY,5.0
AHTY2RP73UIJ6S4CPJDZFNQ5SOCQ,B085BVSXS9,5.0
AHVNXUO7IJDBHFITW3YP6YTIYOWQ,B00H3I2OQU,4.0
AHVBTTTXEXMANZW6MEGKYC4Y52EA,B00DV1IUNE,5.0
AGW3FLBI2H3BCU72TT7IFPRTGBJA,B00JNQMKSC,4.0
AFHIGTKQN4PRNLHLVZWM2DXANEWQ,B00TGF1K1I,4.0
AGRB35UARYWZAD4NGX6DG2HEI5DQ,B008EYUP6I,5.0
AHGYRSQUJ44YXA6Y2N5BOFE32OBQ,B00K6N75LS,4.0
AG2UBLW3N73OJKAMMFALTBJ2C46A,B00IXCUCKK,5.0
AFM5SAUF7BYGUVNCYWZWIRM6ENNA,B09BNH4TLW,5.0
AEFD2GDPVL5LUGSKUKHMHDJHQKLA,B076CNVRPH,5.0
AHT4KHBQ2MAA6FFNG3JKE7P7VM2A,B081DNZXPR,4.0
AGVC73C2ZFJPGZKTHKTD75JSUERA,B00KGLV9SK,4.0
AGRQFARTR2QDTWY6YOAWKEZRIYCA,B015M2IVME,5.0
AHJY4WSM726VBC7QYN2NAYJK2OSA,B071CJBDJL,5.0
AFSHJ5RIBFG7B4CQ5SGWHO5ENNRA,B01AS4I3GU,4.0
AELZQ5BULACW2A2FTR7USMVE25BA,B00BAXFDLM,5.0
AECCEXRYXAFKLBRLXSLG434XB2LQ,B06ZZMV61G,5.0
AHSZOIF6FHQZ4JTNTDR3EDWY6UWA,B000OIZSKA,4.0
AGWU5ONF5KBUMZGDLYMLQJ2MGUHQ,B00D0OPD6O,4.0
AGUC74ZQ47ZRFWDVPB4OO7YJSIFQ,B00AFROVQC,5.0
AGBBB3J55F4AF7QMK56FVKQZ7JFQ,B00BFLDUHS,4.0
AEDS6WCPGIB643P3NSK4MDP32SFQ,B01LZ37NWE,5.0
AEXSFNMGC2GS52S4K6PJV66SHCJQ,B009HUPX5G,5.0
AETWGOWLDSFYRMDGFHPISTTEXQIQ,B01FIT5ITU,5.0
AHZIBNWT64DXTIZWR5XEF3KILIHA,B00A6JI8J0,3.0
AHUKX4TOAOD7NHALIS4LJBUOB4BA,B01M14UN1J,5.0
AHC3ZZV6CAKWNVXZZCYR5EQEYPTQ,B01ER14CRY,4.0
AGPVTL54MR5T67O3ZJHRKZWOMBUQ,B07B6BRTJP,5.0
AFU7RZ3PWHPJMVC43JLSLZDUHNDA,B07GVMDC6V,4.0
AF544MTH4CLWCJI6Z7CICZYFGMNA,B00IJFWM2C,5.0
AFUQBAD6D5TVORJLPA6VJVS5A5LA,B07GJL19B4,4.0
AGZGBEWHJUQPN46EAPROC4DEIHVA,B00896POTO,5.0
AGMV7HMM4BJTZKZ7DRO5XUFV5FAQ,B016HBRORW,5.0
AFEPDXKGSXX7TEOUNYPSIX35BOVA,B06VXR25KZ,5.0
AFWQJ6QM53U5QAN576XL2H2Y7GRQ,B084VTC2P3,3.0
AHZA5ZSK6OKZNKXYQ5YJBO346WEQ,B091N9KW8N,4.0
AF7A3ALOYGLJQEU4PTYGMMNG54UQ,B09RWNTLMR,5.0
AGD7D4U532C3VO5JBTIITT5NXS7A,B07NVD1276,5.0
AHA3MGWBE4P7L6DB6YMLIKGXCEKQ,B005OLTU8I,3.0
AFBNBKZROJBZIUILGZMXRLFKG7XA,B071J38YF4,5.0
AE2MKT352NXB2EA4UOXDE5LVPR4A,B006RNBI6O,5.0
AFYOCUPA6A4JWIHK7DRLOCYGXLYQ,B06Y2H1KM9,3.0
AHMBQ7APROMB7WJZ4U44GAUWRAPA,B07VRW2FZT,5.0
AERTHC54S5V23DLEKL453T4TNWPA,B01EGXF8M6,5.0
AFDD4NITZIFH633HL67D4YHSSWUQ,B01N3KJB3E,4.0
AE6BEIC6AEOJPUV7YHKHPFC5T7LA,B00JFLUJ3S,5.0
AHB6AGGPFZLKIA2HPZUHSYHSUYRQ,B00HST8JT0,5.0
AHAM26TXA5X3TM4I3DFNWXH45CSQ,B004DI7HZ6,3.0
AG74ULUCSXZZDH2NEQNCR6DJAXTQ,B00AEBETU2,5.0
AH72BB4NUYYTCP4NNTNJK5JAPVTA,B00SN3EZKW,5.0
AEBCTBUCTJEBYFZVRDMWOKSTLU3Q,B00J0LY146,4.0
AGXJDEF5RT6WIUPKW4BKVZX3NAKQ,B01N7QM9AU,2.0
AFU3GTU2DDBIRLIKV4PNOAJWL3NA,B076BGDMK9,5.0
AF7F6KA3YRVWNXPK3TVV7YYV63RA,B00CYPL01M,5.0
AF4R4PPWTB45QQ5QZRGJVDQFLAGQ,B00MJB2ZEW,5.0
AHQXMKX4AE2SDCN4CBB2Z75ZZU2Q,B005CRQ3RK,4.0
AGKTYU5VMIUS2FRAF7GHJYU6PWQA,B07BKRGQTY,3.0
AFE5V6YJWSDQEXOKCMW2JEUJXVIA,B0759R96M5,4.0
AG5X4MTFX4GIKULTGKMIV7G4XBUQ,B00PM995TG,4.0
AEVXW3KVAVIE4FPVLOCACZREVO5A,B07PP9N4D8,4.0
AFTALKQ3NRDBO2ECELE5WXYVONLA,B010LU8V8Q,2.0
AGJYMTRHQ5ZMHSIO5AVCE7FPNCSQ,B01BVD40GE,3.0
AFQYLKVHISHKRGVEBAQCD6DP2HXA,B00GSE5PBQ,5.0
AFBNFJ2NUCOEA4NOWHVBFCKVSPGQ,B01N2ABE60,5.0
AHCIBXBMF6RKLVBFF3NKC3WPCZFA,B00DMHFSLY,5.0
AFBSQT5PQCAAYWFT6PYIVX6LAPFQ,B00PM995TG,3.0
AGOXSG7ZSGA5JCPP3HA3GM5M53QQ,B00C7SKV1G,5.0
AECNDW73XODITFJUYPKRF5UN4ARQ,B0031B7KCQ,5.0
AF5I5NCB3CJI5ERTMAQITGO6SLWA,B07Y22KM21,3.0
AGT2CBBQ6XJR5EYD7ULB5HCW2Q2A,B00T3C2ZMC,4.0
AEG73BQ3UC5GH2E7U2YEK3HU4XSQ,B01H1CYBS6,5.0
AHQ2JSMYDLMRBFZIT4MU2OZECDUA,B07C227DVB,5.0
AHTS2KTKBQRT7K2CON5OI7B6SDMA,B01MQO8WSU,4.0
AFJBQEEAAS43RLJTMFXPMZV62DJA,B09NSZJDMM,5.0
AETOJTDIXUKCLAZDIQFUTIGMX4EQ,B08TX2JJG9,5.0
AECBZ5DGHLKUSF22ZJNLROLXO4MQ,B008J2G5Y6,5.0
AFRWE7DXQOXSP3ADFFDLACM52IPQ,B00JT1HP5Y,5.0
AH2554SRIU2RIXUHCGHGGI7GYAYQ,B00K2EOONI,4.0
AGMQ7TK6UKYWS3DLKX662XZKX63A,B00S6Z3S8C,5.0
AFTQFS5LHYIGLSYSUNSCENVCIDPA,B00GQQPU4I,4.0
AHIFYD4QDGBROCZYUCO5B3NRNQDA,B07LDD62RY,5.0
AHO3RNVQQBHTS5MR2GF3FN6T5PJQ,B009G8ELXY,5.0
AGMOS7JNZWSK26FDS43HTKNDGHJA,B00K2EOONI,5.0
AHA3GJQAVGTBPXNBAY2OOIRURE6Q,B0152FFZYI,5.0
AHSPZERP2JGKLOAHTVR6734N3H5A,B01MU83579,4.0
AGDCJNTO77UJJXFUB7JBWHQJWUAA,B00E9TY9A0,4.0
AHFXP3O6SWVQODULIS5LNPW5RJXQ,B07HJYTRMD,5.0
AHKMOBCZQPF23OU3LMVDLCQN3KQA,B07KPFLD6Q,4.0
AHIVLUV3EMTWVDC3QC7XQ7PRCHFA,B01LZ37NWE,5.0
AEXXHYSK46XYUWJDKRDLZIN66YSA,B00BFF891G,4.0
AFM46MQ4FDSYG3ZQZ5OUKQ5VOYIA,B00OGKNBX8,5.0
